0.05 0.0080 0.125 0.0 8.3E-5 0.001816 2380.8062094165252
0.001063 0.125 0.25 0.001333 5.0E-4 0.005447 533.3745808614615
7.5E-4 3.75E-4 1.88E-4 0.0020 0.0010 0.005447 2191.3768143611173
0.003125 0.0625 0.0625 0.0 2.5E-4 0.002724 3338.571553751755
0.01375 0.006875 0.003437 0.036667 0.018333 0.099864 1603.6598300639016
0.02 0.0080 0.046875 6.67E-4 8.3E-5 0.001362 2859.720664340422
5.0E-4 2.5E-4 1.25E-4 0.001333 6.67E-4 0.003631 2181.7004489888736
0.05625 0.03125 0.0625 6.67E-4 8.3E-5 9.08E-4 3058.425779679005
0.003125 0.0625 0.5 0.0040 5.0E-4 0.011802 10.884701563482716
4.38E-4 2.19E-4 1.09E-4 0.001167 5.83E-4 0.003177 2179.1568519048424
0.002375 0.25 0.375 0.026667 3.33E-4 0.003631 96.4959608972792
4.38E-4 2.19E-4 1.09E-4 0.001167 5.83E-4 0.003177 2179.1568519048424
0.007813 0.0080 0.09375 0.042667 0.001333 0.058103 2425.159767791498
0.0020 0.0010 5.0E-4 0.005333 0.002667 0.014526 2227.1733697178342
0.05625 0.0625 0.0625 0.0 2.5E-4 0.002724 3230.0453864041165
0.00625 0.03125 0.125 0.0 1.67E-4 0.002724 2694.7980359165376
0.125 0.25 5.0E-4 1.67E-4 0.0045 0.029959 295.0344841328621
0.00575 0.0625 0.125 0.005333 8.3E-5 0.002724 2841.5510235889656
0.03 0.015 0.0075 0.08 0.04 0.217885 243.15775940358463
0.014062 0.03125 0.0625 3.33E-4 2.5E-4 0.002724 3221.629549892563
3.75E-4 1.88E-4 9.4E-5 0.0010 5.0E-4 0.002724 2176.5747352967455
0.009375 0.016 0.0625 0.0 6.67E-4 0.058103 2805.2224010120726
0.01125 0.0625 0.125 0.001333 8.3E-5 0.002724 2862.3599057080023
0.001563 0.0625 0.1875 0.001333 8.3E-5 0.001816 1610.4378936765738
0.032 0.25 1.25E-4 1.67E-4 6.67E-4 0.028143 493.0773497032787
1.0 1.0 0.0010 0.001333 0.0020 0.211076 1.0198229635874594E-10
0.006875 0.096875 0.096875 0.0 5.0E-4 0.029051 3057.4148397145805
0.002375 0.001187 5.94E-4 0.006333 0.003167 0.017249 2233.7361390554524
0.0625 0.25 0.0 1.67E-4 1.67E-4 0.016341 460.20345421545875
0.0625 0.03125 0.0 1.67E-4 3.33E-4 0.003631 2403.4470870175833
0.003875 0.001937 9.69E-4 0.010333 0.005167 0.028143 2240.2767816938444
0.007813 0.016 0.015625 0.0 6.67E-4 0.009079 2659.6526628257084
0.001875 0.25 1.0 0.016 0.0010 0.079891 19.048348220122776
0.002375 0.25 0.5 0.010667 6.67E-4 0.010894 111.55918444142094
0.032 0.15625 6.3E-5 1.67E-4 4.17E-4 0.034952 1765.2949594959093
0.037687 0.018844 0.009422 0.1005 0.05025 0.273718 55.819919245889785
0.0125 0.0625 0.125 0.010667 8.3E-5 0.00227 2863.655162874964
0.5 0.5 0.0 0.001333 0.001333 0.083976 40.23832049386433
0.001875 9.37E-4 4.69E-4 0.0050 0.0025 0.013618 2224.5480197350307
0.125 1.0 5.0E-4 1.67E-4 0.0045 0.085792 0.0010617795207926175
0.015625 0.016 0.0625 0.0 8.3E-5 0.003177 3036.9220191967884
0.00375 0.0625 0.25 0.010667 4.17E-4 0.003631 631.658751998763
0.014062 0.0625 0.0625 0.001333 2.5E-4 0.002724 3395.580599726028
0.00375 0.125 0.25 0.005333 8.3E-5 0.002724 534.8786257073117
0.05 0.0080 0.125 0.0 8.3E-5 0.001816 2380.8062094165252
0.003125 0.0625 0.125 0.001333 8.3E-5 0.002724 2824.768771978305
0.16375 0.3275 4.69E-4 0.0020 0.0020 0.014526 40.99112742559036
3.75E-4 1.88E-4 9.4E-5 0.0010 5.0E-4 0.002724 2176.5747352967455
0.024 0.25 0.0 1.67E-4 8.3E-5 0.010894 496.3289744636265
5.0E-4 2.5E-4 1.25E-4 0.001333 6.67E-4 0.003631 2181.7004489888736
0.01 0.03125 0.0625 0.001333 8.3E-5 0.006355 3223.1835627690225
0.003125 0.0625 0.25 0.001333 2.5E-4 0.00227 629.7797078010556
0.006125 0.03125 0.125 0.005333 1.67E-4 0.003631 2702.003831269808
0.015 0.016 0.03125 0.001333 8.3E-5 0.00227 2849.821516760749
0.00425 0.002125 0.001063 0.011333 0.005667 0.030867 2236.96810092754
0.00375 0.0625 0.125 0.010833 8.3E-5 0.003631 2830.823639326749
0.00575 0.0625 0.125 0.005333 8.3E-5 0.002724 2841.5510235889656
0.003125 0.0625 0.25 0.001333 2.5E-4 0.002724 630.2069897649072
0.0625 0.375 2.5E-4 1.67E-4 1.67E-4 0.027236 33.823731294553845
0.003125 0.0625 0.25 0.0040 5.0E-4 0.007263 634.3180674148382
4.38E-4 2.19E-4 1.09E-4 0.001167 5.83E-4 0.003177 2179.1568519048424
0.137688 0.068844 0.034422 0.367167 0.183583 1.0 5.167835719386686E-22
0.0625 0.25 2.5E-4 1.67E-4 1.67E-4 0.032229 456.0151933224254
0.003125 0.03125 0.0625 0.001333 2.5E-4 0.00227 3169.012307654817
0.01875 0.024 0.046875 0.0 5.0E-4 0.010894 3116.4695962561054
0.001812 0.25 0.5 0.005333 6.67E-4 0.014526 111.49403491708992
0.004688 0.09375 0.125 0.001333 2.5E-4 0.021788 2735.9353230187244
0.003125 0.125 0.25 0.010667 4.17E-4 0.004539 534.9983635628213
0.05 0.0080 0.125 0.0 8.3E-5 0.001816 2380.8062094165252
0.09375 0.024 0.03125 0.0 0.0 0.0 2303.27002354844
0.002375 0.25 0.25 0.010667 3.33E-4 0.003631 170.836953741036
0.125 0.1875 0.0 1.67E-4 6.67E-4 0.009532 764.935988028173
0.00625 0.03125 0.125 0.0040 1.67E-4 0.002724 2698.741830739615
0.001438 0.5 1.0 0.010667 0.001333 0.014526 8.970958669669125
0.06875 0.024 0.03125 0.0 8.3E-5 4.54E-4 2663.3065202582993
0.125 0.25 0.0010 1.67E-4 0.003167 0.065365 266.16405627214976
5.0E-4 2.5E-4 1.25E-4 0.001333 6.67E-4 0.003631 2181.7004489888736
0.007188 0.0625 0.0625 3.33E-4 8.3E-5 0.00227 3361.7339345841838
0.001625 0.25 0.5 0.021333 0.0020 0.014526 111.41124094085839
0.03 0.016 0.125 0.005333 0.0 0.0 2560.761150067195
0.125 0.125 1.25E-4 1.67E-4 0.001667 0.015887 1365.8128199551993
0.01875 0.0060 0.012 0.0010 5.0E-4 0.010894 2507.950622440211
0.002563 0.001281 6.41E-4 0.006833 0.003417 0.018611 2236.2917166256298
0.0125 0.016 0.25 0.0 3.33E-4 0.014526 573.8885149470905
5.0E-4 2.5E-4 1.25E-4 0.001333 6.67E-4 0.003631 2181.7004489888736
0.001875 0.25 1.0 0.021333 0.0010 0.079891 18.990389664397792
0.007188 0.016 0.09375 0.002667 8.3E-5 0.002724 2903.5880743842354
0.06875 0.016 0.023438 0.0 8.3E-5 4.54E-4 2494.0619358956933
0.001812 0.25 0.5 0.005333 6.67E-4 0.014526 111.49403491708992
0.3275 0.655312 4.69E-4 0.0020 0.0020 0.094417 40.502929564852046
0.016 0.0625 0.0 1.67E-4 8.3E-5 0.010894 2744.63896085801
0.0125 0.03125 0.03125 0.0 8.3E-5 9.08E-4 3012.6680577693255
0.05 0.0080 0.125 0.0 8.3E-5 0.001816 2380.8062094165252
0.25 0.375 0.0 1.67E-4 6.67E-4 0.019065 27.50404102303826
0.025 0.016 0.054688 6.67E-4 8.3E-5 0.002724 3025.4438497271594
0.001438 0.5 0.5 0.010667 0.001333 0.014526 43.738763602572874
0.125 0.125 1.25E-4 1.67E-4 0.001667 0.009986 1362.199950556526
0.001312 6.56E-4 3.28E-4 0.0035 0.00175 0.009532 2210.0894906848334
0.008938 0.096875 0.096875 0.0 4.17E-4 0.009079 3077.2609619325367
0.01875 0.024 0.046875 0.0010 5.0E-4 0.010894 3118.0761153061903
0.003125 0.25 0.25 0.0080 8.3E-5 0.004539 171.27968253521942
0.001438 0.5 0.5 0.010667 0.001333 0.014526 43.738763602572874
0.008938 0.016 0.078125 0.0 5.83E-4 0.014526 3027.5889243323863
0.5 1.0 0.0 0.001333 0.0020 0.125738 0.00400221382065718
3.75E-4 1.88E-4 9.4E-5 0.0010 5.0E-4 0.002724 2176.5747352967455
0.01125 0.024 0.1875 0.0010 8.3E-5 0.014072 1530.017944503296
0.015 0.016 0.015625 0.001333 8.3E-5 0.001362 2659.190339665462
0.00725 0.0625 0.125 0.005333 4.17E-4 0.01271 2876.7044306065804
0.003125 0.0625 0.25 0.0040 5.0E-4 0.007263 634.3180674148382
0.0625 0.125 1.25E-4 5.0E-4 0.005333 0.017249 2118.7837145080675
0.01125 0.008187 0.0625 0.0 8.3E-5 0.001362 2896.5945890878766
6.87E-4 3.44E-4 1.72E-4 0.001833 9.17E-4 0.004993 2189.031638757195
0.006562 0.0625 0.0625 0.001333 2.5E-4 0.008625 3385.6355452389917
0.0 0.0 0.0 0.0 0.0 0.0 2159.9429394960066
